SY,ORG_ID,PK/EEE,K_Full,K_Part,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,AW,ADP,PD,Total
2011,PS189,0,26,0,17,20,19,33,31,29,0,0,0,0,0,0,0,0,0,175
2011,PS195,0,0,0,0,0,0,0,0,0,117,119,126,123,143,134,0,0,0,762
2011,PS246,0,26,0,26,24,18,24,27,24,0,0,0,0,0,0,0,0,0,169
2011,PS002,0,0,17,10,13,15,17,16,16,0,0,0,0,0,0,0,0,0,104
2011,PS108,0,31,0,29,30,31,18,30,28,0,0,0,0,0,0,0,0,0,197
2011,PS311,0,0,35,33,39,28,55,30,43,0,0,0,0,0,0,0,0,0,263
2011,PS312,0,0,0,0,0,0,0,0,0,89,86,92,102,110,95,0,0,0,574
2011,PS031,21,8,0,7,8,10,15,14,10,19,9,0,0,0,0,0,0,0,121
2011,PS061,22,42,0,46,41,31,42,53,34,38,47,0,0,0,0,0,0,0,396
2011,PS103,23,37,0,27,42,29,35,37,44,47,35,0,0,0,0,0,0,0,356
2011,PS104,0,0,0,0,0,0,0,0,0,0,0,114,109,112,131,0,0,0,466
2011,PS218,0,14,0,13,16,12,7,8,26,15,11,0,0,0,0,0,0,0,122
2011,PS020,51,81,0,79,94,97,83,93,97,78,104,0,0,0,0,0,0,0,857
2011,PS276,0,0,0,0,0,0,0,0,0,0,0,195,202,164,197,2,0,0,760
2011,PS381,67,96,0,89,101,84,78,81,99,86,87,0,0,0,0,0,0,0,868
2011,PS011,0,0,0,0,0,0,0,0,21,22,28,23,26,29,23,0,0,0,172
2011,PS109,15,19,0,27,26,30,24,28,0,0,0,0,0,0,0,0,0,0,169
2011,PS079,0,14,0,15,14,15,15,18,17,0,0,0,0,0,0,0,0,0,108
2011,PS085,0,12,0,16,22,15,20,12,20,18,27,0,0,0,0,0,0,0,162
2011,PS175,30,33,0,35,42,34,41,42,44,60,68,0,0,0,0,0,0,0,429
2011,PS293,0,17,0,9,6,9,7,7,7,0,0,0,0,0,0,0,0,0,62
2011,PS392,36,24,0,13,30,18,28,25,25,0,0,0,0,0,0,0,0,0,199
2011,PS036,38,40,0,34,31,35,29,24,18,32,19,30,34,34,47,0,0,0,445
2011,PS052,0,0,0,0,0,0,0,0,0,0,0,297,257,266,250,5,0,0,1075
2011,PS065,0,43,0,64,64,56,49,61,0,0,0,0,0,0,0,0,0,0,337
2011,PS080,0,60,0,42,26,55,42,47,0,0,0,0,0,0,0,0,0,0,272
2011,PS094,0,59,0,57,51,54,55,50,0,0,0,0,0,0,0,0,0,0,326
2011,PS095,0,0,0,0,0,0,0,0,125,141,125,0,0,0,0,0,0,0,391
2011,PS155,29,64,0,55,62,44,48,61,0,0,0,0,0,0,0,0,0,0,363
2011,PS159,0,38,0,28,39,23,37,18,0,0,0,0,0,0,0,0,0,0,183
2011,PS169,0,0,0,0,0,0,0,0,131,130,132,0,0,0,0,0,0,0,393
2011,PS337,28,61,0,45,38,37,40,29,0,0,0,0,0,0,0,0,0,0,278
2011,PS018,0,25,0,17,16,29,22,22,11,19,25,0,0,0,0,0,0,0,186
2011,PS082,0,32,0,29,21,24,24,24,24,26,25,34,31,34,36,0,0,0,364
2011,PS223,0,9,0,5,7,3,6,2,7,0,0,0,0,0,0,0,0,0,39
2011,PS316,0,0,11,10,12,11,13,8,14,13,8,0,0,0,0,0,0,0,100
2011,PS051,0,20,0,25,19,21,19,14,21,29,19,0,0,0,0,0,0,0,187
2011,PS090,0,1,0,2,0,1,3,3,4,0,0,0,0,0,0,0,0,0,14
2011,PS170,0,55,0,57,51,65,47,52,44,57,58,0,0,0,0,0,0,0,486
2011,PS184,25,0,11,15,17,15,16,16,17,13,10,0,0,0,0,0,0,0,155
2011,PS201,0,6,0,6,4,6,3,4,6,8,8,0,0,0,0,0,0,0,51
2011,PS294,0,13,0,12,16,9,15,9,7,8,17,0,0,0,0,0,0,0,106
2011,PS009,0,0,0,0,0,0,0,0,109,111,112,0,0,0,0,0,0,0,332
2011,PS141,15,60,0,54,57,55,0,0,0,0,0,0,0,0,0,0,0,0,241
2011,PS292,22,56,0,59,59,48,0,0,0,0,0,0,0,0,0,0,0,0,244
2011,PS299,0,0,0,0,0,0,111,112,0,0,0,0,0,0,0,0,0,0,223
2011,PS333,17,15,0,22,17,27,25,20,23,32,28,0,0,0,0,0,0,0,226
2011,PS388,0,0,0,0,0,0,0,0,0,0,0,329,344,319,333,0,0,0,1325
2011,PS041,24,16,0,32,23,27,18,0,0,0,0,0,0,0,0,0,0,0,140
2011,PS050,0,0,0,0,0,0,0,102,106,84,126,0,0,0,0,0,0,0,418
2011,PS058,0,0,0,0,0,0,0,83,106,94,83,0,0,0,0,0,0,0,366
2011,PS152,0,45,0,49,41,48,54,0,0,0,0,0,0,0,0,0,0,0,237
2011,PS199,0,0,0,0,0,0,0,0,0,0,0,238,247,241,245,0,0,0,971
2011,PS243,42,55,0,49,55,56,61,0,0,0,0,0,0,0,0,0,0,0,318
2011,PS270,19,13,0,10,11,16,13,0,0,0,0,0,0,0,0,0,0,0,82
2011,PS306,28,36,0,37,30,34,29,0,0,0,0,0,0,0,0,0,0,0,194
2011,PS307,0,25,0,21,26,21,26,0,0,0,0,0,0,0,0,0,0,0,119
2011,PS066,0,0,0,0,0,0,0,0,0,0,0,291,349,346,352,0,0,0,1338
2011,PS068,20,0,34,52,50,50,52,50,58,45,51,0,0,0,0,0,0,0,462
2011,PS143,25,66,0,43,53,48,50,53,52,42,55,0,0,0,0,0,0,0,487
2011,PS264,19,68,0,76,67,99,74,85,88,82,100,0,0,0,0,0,0,0,758
2011,PS398,38,105,0,107,135,117,129,120,115,134,133,0,0,0,0,0,0,0,1133
2011,PS072,0,0,0,0,0,0,0,0,0,0,0,178,187,186,195,6,0,0,752
2011,PS073,0,0,0,0,0,0,0,0,185,168,160,0,0,0,0,0,0,0,513
2011,PS174,17,0,0,0,0,132,158,150,0,0,0,0,0,0,0,0,0,0,457
2011,PS227,0,83,0,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,243
2011,PS309,0,73,0,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,213
2011,PS074,15,12,0,12,16,21,20,14,17,18,19,13,11,12,14,0,0,0,214
2011,PS127,0,4,0,2,2,3,6,2,0,0,0,0,0,0,0,0,0,0,19
2011,PS168,20,0,13,10,13,6,12,9,13,15,16,0,0,0,0,0,0,0,127
2011,PS324,0,18,0,11,15,14,19,18,20,26,24,0,0,0,0,0,0,0,165
2011,PS059,0,0,7,17,10,15,16,8,15,14,9,18,22,20,24,0,0,0,195
2011,PS099,39,128,0,123,138,0,0,0,0,0,0,0,0,0,0,0,0,0,428
2011,PS101,0,0,0,0,0,0,0,0,147,130,146,0,0,0,0,0,0,0,423
2011,PS113,0,0,0,0,0,116,146,125,0,0,0,0,0,0,0,0,0,0,387
2011,PS105,0,28,0,21,16,21,31,30,28,17,31,0,0,0,0,0,0,0,223
2011,PS288,0,86,0,72,69,67,60,71,84,84,73,0,0,0,0,0,0,0,666
2011,PS289,0,69,0,70,71,87,74,73,84,99,84,0,0,0,0,0,0,0,711
2011,PS406,0,0,0,0,0,0,0,0,0,0,0,287,290,264,238,0,0,0,1079
2011,PS015,14,22,0,16,20,18,17,17,18,12,18,0,0,0,0,0,0,0,172
2011,PS032,25,0,24,30,19,19,20,17,19,17,12,0,0,0,0,0,0,0,202
2011,PS096,37,28,0,42,41,39,30,38,0,0,0,0,0,0,0,0,0,0,255
2011,PS098,0,0,0,0,0,0,0,0,26,36,42,91,99,81,74,0,0,0,449
2011,PS190,14,13,0,9,9,14,12,20,13,15,15,0,0,0,0,0,0,0,134
2011,PS241,37,0,40,38,19,27,34,29,31,0,0,0,0,0,0,0,0,0,255
2011,PS242,0,0,0,0,0,0,0,0,0,25,33,57,44,46,41,0,0,0,246
2011,PS115,0,0,17,18,22,19,14,16,23,0,0,0,0,0,0,0,0,0,129
2011,PS142,0,0,47,52,32,43,45,37,45,0,0,0,0,0,0,0,0,0,301
2011,PS187,0,0,0,0,0,0,0,0,0,138,158,157,179,146,154,3,0,0,935
2011,PS266,0,25,0,26,28,27,26,18,33,28,28,0,0,0,0,0,0,0,239
2011,PS295,23,86,0,80,81,80,84,79,77,0,0,0,0,0,0,0,0,0,590
2011,PS027,41,0,55,64,58,59,54,61,52,72,71,0,0,0,0,0,0,0,587
2011,PS110,26,0,16,16,20,15,12,10,18,0,0,0,0,0,0,0,0,0,133
2011,PS117,70,56,13,66,54,60,59,71,57,85,72,0,0,0,0,0,0,0,663
2011,PS405,0,0,0,0,0,0,0,0,0,0,0,75,89,98,97,0,0,0,359
2011,PS010,0,26,0,20,17,15,26,17,31,19,24,0,0,0,0,0,0,0,195
2011,PS112,0,16,0,9,11,19,7,14,10,14,13,0,0,0,0,0,0,0,113
2011,PS122,0,24,0,22,27,16,23,21,20,30,29,0,0,0,0,0,0,0,212
2011,PS148,0,5,0,4,2,2,5,2,10,0,0,0,0,0,0,0,0,0,30
2011,PS209,5,3,0,11,12,5,5,9,9,0,0,0,0,0,0,0,0,0,59
2011,PS134,0,0,0,0,0,0,0,0,0,0,0,169,148,172,139,10,0,0,638
2011,PS135,0,0,0,0,0,0,0,0,123,118,101,0,0,0,0,0,0,0,342
2011,PS339,28,37,0,33,32,32,32,32,0,0,0,0,0,0,0,0,0,0,226
2011,PS378,0,35,0,31,52,46,36,51,0,0,0,0,0,0,0,0,0,0,251
2011,PS380,28,32,0,37,30,30,13,29,0,0,0,0,0,0,0,0,0,0,199
2011,PS057,44,56,0,52,43,39,35,45,34,0,0,0,0,0,0,0,0,0,348
2011,PS093,28,13,0,13,13,14,18,18,18,0,0,0,0,0,0,0,0,0,135
2011,PS145,33,32,0,34,32,27,37,30,27,0,0,0,0,0,0,0,0,0,252
2011,PS153,34,29,0,42,26,21,32,24,25,0,0,0,0,0,0,0,0,0,233
2011,PS158,0,0,0,0,0,0,0,0,0,0,0,152,151,129,142,0,0,0,574
2011,PS325,12,11,0,9,12,16,7,8,10,0,0,0,0,0,0,0,0,0,85
2011,PS404,0,0,0,0,0,0,0,0,0,143,141,0,0,0,0,0,0,0,284
2011,PS156,0,0,0,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,21
2011,PS194,0,79,0,38,60,66,79,66,0,0,0,0,0,0,0,0,0,0,388
2011,PS224,0,0,0,0,0,0,0,0,0,0,0,92,80,79,73,1,0,0,325
2011,PS286,0,0,43,42,34,46,45,58,0,0,0,0,0,0,0,0,0,0,268
2011,PS287,0,0,0,0,0,0,0,0,59,65,62,67,49,60,48,0,0,0,410
2011,PS394,0,0,0,0,0,0,0,0,63,71,75,0,0,0,0,0,0,0,209
2011,PS140,84,117,0,117,131,112,129,120,130,0,0,0,0,0,0,0,0,0,940
2011,PS185,0,0,0,0,0,0,0,0,0,134,129,0,0,0,0,0,0,0,263
2011,PS186,0,0,0,0,0,0,0,0,0,0,0,151,126,140,119,2,0,0,538
2011,PS173,0,0,0,0,0,0,0,0,63,46,74,0,0,0,0,0,0,0,183
2011,PS191,0,0,0,0,0,0,0,0,0,0,0,92,85,66,77,10,0,0,330
2011,PS308,0,74,0,70,77,65,61,62,0,0,0,0,0,0,0,0,0,0,409
2011,PS044,8,3,0,8,10,6,9,16,10,14,16,0,0,0,0,0,0,0,100
2011,PS067,16,8,0,15,8,12,7,8,7,12,9,0,0,0,0,0,0,0,102
2011,PS077,0,9,0,12,10,10,8,11,11,10,12,0,0,0,0,0,0,0,93
2011,PS084,0,45,0,39,48,44,55,53,51,0,0,0,0,0,0,0,0,0,335
2011,PS102,0,10,0,3,6,2,8,4,5,0,0,0,0,0,0,0,0,0,38
2011,PS144,10,0,4,6,10,14,10,8,5,0,0,0,0,0,0,0,0,0,67
2011,PS166,14,0,10,9,12,10,16,14,12,15,15,0,0,0,0,0,0,0,127
2011,PS204,0,39,0,49,54,43,32,39,45,0,0,0,0,0,0,0,0,0,301
2011,PS205,0,16,0,11,10,18,12,18,16,0,0,0,0,0,0,0,0,0,101
2011,PS208,0,0,0,0,0,0,0,0,0,0,0,211,203,232,211,0,0,0,857
2011,PS302,0,19,0,19,15,22,25,20,15,11,19,0,0,0,0,0,0,0,165
2011,PS364,0,0,0,0,0,0,0,0,0,148,170,0,0,0,0,0,0,0,318
2011,PS374,0,6,0,13,18,16,16,8,12,0,0,0,0,0,0,0,0,0,89
2011,PS037,0,28,0,26,38,24,30,32,28,0,0,0,0,0,0,0,0,0,206
2011,PS202,0,17,0,14,14,20,16,16,16,0,0,0,0,0,0,0,0,0,113
2011,PS220,0,0,0,0,0,0,0,0,0,62,59,77,85,81,78,0,0,0,442
2011,PS298,0,24,0,31,29,35,23,36,30,0,0,0,0,0,0,0,0,0,208
2011,PS310,0,19,0,25,18,25,17,26,22,31,26,0,0,0,0,0,0,0,209
2011,PS215,0,13,0,16,6,14,9,8,14,13,14,0,0,0,0,0,0,0,107
2011,PS322,7,9,0,10,9,13,7,9,2,10,6,0,0,0,0,0,0,0,82
2011,PS343,28,27,0,34,35,36,36,40,0,0,0,0,0,0,0,0,0,0,236
2011,PS344,0,0,0,0,0,0,0,0,49,43,43,55,48,25,25,4,0,0,292
2011,PS038,0,9,0,12,7,16,9,12,13,0,0,0,0,0,0,0,0,0,78
2011,PS047,0,14,0,8,14,8,14,10,12,0,0,0,0,0,0,0,0,0,80
2011,PS237,0,0,0,0,0,0,0,0,0,83,73,82,81,73,64,0,0,0,456
2011,PS359,0,0,53,44,38,64,40,44,41,0,0,0,0,0,0,0,0,0,324
2011,PS069,0,0,12,11,14,8,16,10,11,15,15,17,19,12,11,0,0,0,171
2011,PS206,2,11,0,16,10,15,11,17,18,11,9,0,0,0,0,0,0,0,120
2011,PS263,11,0,13,21,13,11,13,13,18,0,0,0,0,0,0,0,0,0,113
2011,PS274,24,25,0,26,24,18,19,20,20,33,16,36,42,31,30,0,0,0,364
2011,PS303,5,0,13,11,15,8,15,15,12,13,12,0,0,0,0,0,0,0,119
2011,PS007,0,9,0,9,12,10,12,8,9,8,14,0,0,0,0,0,0,0,91
2011,PS022,0,17,0,11,17,22,16,22,15,15,12,0,0,0,0,0,0,0,147
2011,PS049,0,11,0,7,9,9,12,12,11,6,13,0,0,0,0,0,0,0,90
2011,PS118,0,17,0,9,15,15,18,14,15,19,14,0,0,0,0,0,0,0,136
2011,PS147,0,16,0,15,7,13,10,20,11,16,12,0,0,0,0,0,0,0,120
2011,PS157,0,0,0,0,0,0,0,0,0,0,0,99,100,93,84,0,0,0,376
2011,PS217,0,10,0,13,12,14,9,11,8,13,8,0,0,0,0,0,0,0,98
2011,PS078,0,9,0,6,6,10,11,11,12,20,15,8,13,15,17,0,0,0,153
2011,PS126,0,16,0,8,10,9,12,14,7,0,0,0,0,0,0,0,0,0,76
2011,PS131,0,42,0,33,34,33,40,37,35,0,0,0,0,0,0,0,0,0,254
2011,PS139,0,0,0,0,0,0,0,0,0,56,81,56,62,61,51,0,0,0,367
2011,PS352,0,22,0,19,16,17,13,20,24,0,0,0,0,0,0,0,0,0,131
2011,PS353,0,6,0,10,6,5,6,4,10,0,0,0,0,0,0,0,0,0,47
2011,PI004,0,0,0,0,0,0,0,0,0,39,38,36,50,43,35,0,0,0,241
2011,PS106,0,22,0,21,12,20,20,27,26,0,0,0,0,0,0,0,0,0,148
2011,PS399,0,19,0,13,12,16,12,12,0,0,0,0,0,0,0,0,0,0,84
2011,PS232,11,21,0,17,26,22,24,23,25,0,0,0,0,0,0,0,0,0,169
2011,PS233,0,0,0,0,0,0,0,0,0,21,27,23,41,29,17,0,0,0,158
2011,PS258,9,38,0,29,41,45,43,39,27,39,45,0,0,0,0,0,0,0,355
2011,PS331,20,26,0,31,22,18,34,27,24,27,25,36,26,24,28,1,0,0,369
2011,PS253,0,0,0,0,0,0,0,0,0,0,0,244,257,239,217,6,0,0,963
2011,PS255,13,78,0,78,81,0,0,0,0,0,0,0,0,0,0,0,0,0,250
2011,PS256,32,82,0,88,80,0,0,0,0,0,0,0,0,0,0,0,0,0,282
2011,PS365,0,0,0,0,0,0,0,0,0,151,143,0,0,0,0,0,0,0,294
2011,PS382,0,0,0,0,0,156,159,148,166,0,0,0,0,0,0,0,0,0,629
2011,PS021,20,15,0,20,17,23,28,36,31,27,39,0,0,0,0,0,0,0,256
2011,PS160,7,9,0,7,6,9,4,7,8,0,0,0,0,0,0,0,0,0,57
2011,PS165,40,39,0,36,14,26,39,26,47,0,0,0,0,0,0,0,0,0,267
2011,PS200,88,57,0,44,50,33,51,54,41,0,0,0,0,0,0,0,0,0,418
2011,PS219,0,0,0,0,0,0,0,0,0,96,60,114,102,113,95,0,0,0,580
2011,PS290,0,3,0,1,2,5,4,3,2,0,0,0,0,0,0,0,0,0,20
2011,PS340,13,6,0,4,7,1,6,3,2,0,0,0,0,0,0,0,0,0,42
2011,PS071,21,23,0,27,34,24,31,29,29,0,0,0,0,0,0,0,0,0,218
2011,PS183,0,0,0,0,0,0,0,0,0,82,90,104,75,109,112,0,0,0,572
2011,PS269,18,4,0,8,6,8,4,3,10,0,0,0,0,0,0,0,0,0,61
2011,PS317,16,15,0,11,17,14,16,26,14,0,0,0,0,0,0,0,0,0,129
2011,PS182,14,0,9,7,13,6,8,10,8,0,0,0,0,0,0,0,0,0,75
2011,PS229,29,20,0,27,28,23,29,24,22,0,0,0,0,0,0,0,0,0,202
2011,PS230,0,0,0,0,0,0,0,0,0,38,42,35,39,32,37,0,0,0,223
2011,PS300,5,7,0,6,7,7,7,6,5,0,0,0,0,0,0,0,0,0,50
2011,PS328,4,10,0,9,14,9,9,10,11,0,0,0,0,0,0,0,0,0,76
2011,PS035,0,0,0,0,0,0,0,0,0,39,24,36,30,27,38,0,0,0,194
2011,PS167,27,17,0,18,14,16,17,11,19,0,0,0,0,0,0,0,0,0,139
2011,PS198,15,14,0,7,6,16,15,12,13,0,0,0,0,0,0,0,0,0,98
2011,PS176,4,40,0,47,36,39,38,39,63,0,0,0,0,0,0,0,0,0,306
2011,PS064,0,49,0,40,39,55,33,44,0,0,0,0,0,0,0,0,0,0,260
2011,PS216,0,52,0,61,53,65,63,73,0,0,0,0,0,0,0,0,0,0,367
2011,PS271,0,51,0,56,57,57,55,78,0,0,0,0,0,0,0,0,0,0,354
2011,PS272,0,0,0,0,0,0,0,0,0,0,0,205,217,230,240,0,0,0,892
2011,PS273,0,0,0,0,0,0,0,0,169,173,176,0,0,0,0,0,0,0,518
2011,PS029,0,52,0,57,49,41,56,38,0,0,0,0,0,0,0,0,0,0,293
2011,PS188,0,74,0,60,59,66,67,56,0,0,0,0,0,0,0,0,0,0,382
2011,PS192,0,22,0,20,21,24,25,24,0,0,0,0,0,0,0,0,0,0,136
2011,PS196,0,0,0,0,0,0,0,0,0,0,0,236,253,263,287,0,0,0,1039
2011,PS197,0,0,0,0,0,0,0,0,134,248,237,0,0,0,0,0,0,0,619
2011,PS213,0,13,0,18,16,19,19,24,21,0,0,0,0,0,0,0,0,0,130
2011,PS231,0,47,0,43,35,37,34,32,35,0,0,0,0,0,0,0,0,0,263
2011,PS262,0,33,0,27,20,36,34,24,21,0,0,0,0,0,0,0,0,0,195
2011,PS354,0,4,0,3,5,3,5,4,4,0,0,0,0,0,0,0,0,0,28
2011,PS245,0,0,0,0,0,0,0,0,92,111,98,0,0,0,0,0,0,0,301
2011,PS277,0,98,0,100,101,0,0,0,0,0,0,0,0,0,0,0,0,0,299
2011,PS278,0,0,0,0,0,0,0,0,0,0,0,139,116,112,95,0,0,0,462
2011,PS280,0,0,0,0,0,102,90,100,0,0,0,0,0,0,0,0,0,0,292
2011,PS400,69,62,0,85,69,63,54,65,62,67,59,0,0,0,0,0,0,0,655
2011,PS033,32,22,0,24,24,28,20,32,32,0,0,0,0,0,0,0,0,0,214
2011,PS056,23,10,0,18,24,8,18,19,16,0,0,0,0,0,0,0,0,0,136
2011,PS091,34,26,0,31,30,31,32,30,31,0,0,0,0,0,0,0,0,0,245
2011,PS181,24,34,0,21,23,21,20,19,22,0,0,0,0,0,0,0,0,0,184
2011,PS305,0,0,0,0,0,0,0,0,0,125,122,126,133,146,143,0,0,0,795
2011,PS357,12,11,0,8,9,9,11,13,11,0,0,0,0,0,0,0,0,0,84
2011,PS055,20,13,0,17,12,16,14,13,16,20,15,19,12,15,19,0,0,0,221
2011,PS304,20,27,0,31,27,36,31,33,42,27,33,22,32,40,32,0,0,0,433
2011,PS210,41,54,0,51,41,46,43,55,0,0,0,0,0,0,0,0,0,0,331
2011,PS211,0,0,0,0,0,0,0,0,39,49,48,54,50,55,40,1,0,0,336
2011,PS250,0,9,0,6,8,2,6,9,5,0,0,0,0,0,0,0,0,0,45
2011,PS107,15,0,12,19,14,17,12,16,15,0,0,0,0,0,0,0,0,0,120
2011,PS138,0,0,0,0,0,0,0,0,0,0,0,152,156,142,162,1,0,0,613
2011,PS193,22,0,16,17,12,11,20,16,20,0,0,0,0,0,0,0,0,0,134
2011,PS315,13,0,15,18,25,25,12,27,15,0,0,0,0,0,0,0,0,0,150
2011,PS320,28,17,0,21,23,29,16,22,26,0,0,0,0,0,0,0,0,0,182
2011,PS390,89,0,74,69,62,62,74,0,0,0,0,0,0,0,0,0,0,0,430
2011,PS391,0,0,0,0,0,0,0,71,74,73,53,0,0,0,0,0,0,0,271
2011,PS393,0,0,0,0,0,0,0,0,0,75,67,0,0,0,0,0,0,0,142
2011,PS086,9,15,0,9,14,7,11,10,9,0,0,0,0,0,0,0,0,0,84
2011,PS149,5,6,0,8,9,8,12,6,6,0,0,0,0,0,0,0,0,0,60
2011,PS161,0,0,0,0,0,0,0,0,0,62,61,80,64,61,62,3,0,0,393
2011,PS177,10,0,8,9,15,7,11,12,7,12,9,0,0,0,0,0,0,0,100
2011,PS301,0,9,0,14,9,8,17,17,17,0,0,0,0,0,0,0,0,0,91
2011,PS319,7,7,0,9,3,11,12,7,11,0,0,0,0,0,0,0,0,0,67
2011,PS347,4,0,3,1,2,4,3,2,1,0,0,0,0,0,0,0,0,0,20
2011,PS408,12,21,0,18,14,19,27,17,24,0,0,0,0,0,0,0,0,0,152
2011,PS024,0,0,0,0,0,0,0,45,65,66,70,0,0,0,0,0,0,0,246
2011,PS025,0,0,0,0,0,0,0,0,0,0,0,85,84,91,85,0,0,0,345
2011,PS120,0,15,0,8,11,6,15,10,7,0,0,0,0,0,0,0,0,0,72
2011,PS249,0,37,0,37,32,50,40,0,0,0,0,0,0,0,0,0,0,0,196
2011,PS260,0,19,0,17,19,24,23,18,0,0,0,0,0,0,0,0,0,0,120
2011,PS334,22,16,0,23,37,22,35,23,29,0,0,0,0,0,0,0,0,0,207
2011,PS001,0,49,0,45,56,58,47,51,54,0,0,0,0,0,0,0,0,0,360
2011,PS040,0,0,0,0,0,0,0,0,0,0,0,202,219,236,229,9,0,0,895
2011,PS087,0,14,0,24,19,17,22,11,17,22,20,0,0,0,0,0,0,0,166
2011,PS128,0,16,0,15,23,17,8,19,16,14,20,0,0,0,0,0,0,0,148
2011,PS234,0,19,0,16,19,25,18,10,28,24,23,0,0,0,0,0,0,0,182
2011,PS313,0,19,0,20,26,20,20,21,34,0,0,0,0,0,0,0,0,0,160
2011,PS367,0,0,0,0,0,0,0,0,0,123,154,0,0,0,0,0,0,0,277
2011,PS383,0,17,0,18,22,22,20,18,20,0,0,0,0,0,0,0,0,0,137
2011,PS385,0,36,0,40,35,35,40,32,44,0,0,0,0,0,0,0,0,0,262
2011,PS083,16,20,0,21,23,25,14,23,0,0,0,0,0,0,0,0,0,0,142
2011,PS129,0,5,0,6,4,4,5,4,7,9,9,0,0,0,0,0,0,0,53
2011,PS240,11,0,4,6,4,9,8,11,4,8,4,0,0,0,0,0,0,0,69
2011,PS284,0,0,12,4,11,8,5,7,7,11,12,0,0,0,0,0,0,0,77
2011,PS341,24,11,0,12,14,13,18,14,0,0,0,0,0,0,0,0,0,0,106
2011,PS346,0,0,0,0,0,0,0,0,0,0,0,39,32,41,48,0,0,0,160
2011,PS403,0,0,0,0,0,0,0,0,35,39,45,0,0,0,0,0,0,0,119
2011,PS017,7,8,0,11,16,3,7,5,10,0,0,0,0,0,0,0,0,0,67
2011,PS042,0,6,0,6,7,5,10,4,11,0,0,0,0,0,0,0,0,0,49
2011,PS226,0,8,0,12,9,13,9,9,14,0,0,0,0,0,0,0,0,0,74
2011,PS239,0,0,4,7,9,3,2,4,5,0,0,0,0,0,0,0,0,0,34
2011,PS267,20,8,0,15,9,13,14,5,14,0,0,0,0,0,0,0,0,0,98
2011,PS355,0,0,18,26,25,30,27,33,21,0,0,0,0,0,0,0,0,0,180
2011,PS356,0,0,0,0,0,0,0,0,0,0,0,95,92,88,98,0,0,0,373
2011,PS368,0,0,0,0,0,0,0,0,0,99,88,0,0,0,0,0,0,0,187
2011,PS034,0,21,0,24,16,21,25,21,23,0,0,0,0,0,0,0,0,0,151
2011,PS247,0,10,0,9,11,9,11,12,9,15,20,12,11,20,27,0,0,0,176
2011,PS285,5,0,5,7,8,6,9,8,10,0,0,0,0,0,0,0,0,0,58
2011,PS338,0,0,0,0,0,0,0,0,0,17,23,19,21,25,12,0,0,0,117
2011,PS008,0,7,0,12,16,17,8,6,12,0,0,0,0,0,0,0,0,0,78
2011,PS137,0,0,37,27,41,33,32,28,37,33,41,0,0,0,0,0,0,0,309
2011,PS348,0,0,0,0,0,0,0,0,0,0,0,52,70,68,62,2,0,0,254
2011,PS349,0,35,0,42,32,37,33,33,34,26,35,0,0,0,0,0,0,0,307
2011,PS407,0,22,0,19,22,27,24,22,26,18,23,0,0,0,0,0,0,0,203
2011,PS063,13,9,0,19,15,15,19,16,16,0,0,0,0,0,0,0,0,0,122
2011,PS070,36,28,0,32,32,36,40,32,40,0,0,0,0,0,0,0,0,0,276
2011,PS111,34,26,0,29,25,34,25,27,27,30,29,0,0,0,0,0,0,0,286
2011,PS124,0,0,0,0,0,0,0,0,0,56,59,61,52,67,58,0,0,0,353
2011,PS154,80,60,0,67,63,62,54,57,0,0,0,0,0,0,0,0,0,0,443
2011,PS351,0,0,0,0,0,0,0,0,0,0,0,54,91,67,42,11,0,0,265
2011,PS401,0,0,0,0,0,0,0,0,35,60,45,0,0,0,0,0,0,0,140
2012,PS043,17,8,0,8,9,13,12,3,15,0,0,0,0,0,0,0,0,0,85
2012,PS076,0,14,0,7,11,10,13,9,19,0,0,0,0,0,0,0,0,0,83
2012,PS179,0,58,0,61,50,57,51,59,63,0,0,0,0,0,0,0,0,0,399
2012,PS180,0,0,0,0,0,0,0,0,0,0,0,149,146,175,175,7,0,0,652
2012,PS244,2,5,0,5,6,4,4,8,10,0,0,0,0,0,0,0,0,0,44
2012,PS259,7,10,0,13,16,5,13,12,10,0,0,0,0,0,0,0,0,0,86
2012,PS268,0,11,0,12,12,10,13,9,8,0,0,0,0,0,0,0,0,0,75
2012,PS336,0,1,0,8,2,8,6,6,22,0,0,0,0,0,0,0,0,0,53
2012,PS366,0,0,0,0,0,0,0,0,0,142,144,0,0,0,0,0,0,0,286
2012,PS023,0,14,0,18,15,9,14,18,15,0,0,0,0,0,0,0,0,0,103
2012,PS045,0,45,0,41,52,29,29,41,43,0,0,0,0,0,0,0,0,0,280
2012,PS162,0,18,0,18,19,10,17,19,15,0,0,0,0,0,0,0,0,0,116
2012,PS189,0,16,0,26,20,16,18,31,34,0,0,0,0,0,0,0,0,0,161
2012,PS195,0,0,0,0,0,0,0,0,0,120,121,122,132,131,147,0,0,0,773
2012,PS246,0,19,0,25,27,25,19,23,26,0,0,0,0,0,0,0,0,0,164
2012,PS002,0,0,5,16,9,12,14,18,18,0,0,0,0,0,0,0,0,0,92
2012,PS108,0,31,0,30,31,33,31,21,31,0,0,0,0,0,0,0,0,0,208
